sgRNA	Target_gene	FLAG(strand)	Chr	Start	End	Match
sgEMC4_4	EMC4	16	chr15	34227785	34227805	TRUE
sgEMC4_1	EMC4	16	chr15	34227819	34227839	TRUE
sgSLC12A6_1	SLC12A6	16	chr15	34241307	34241327	TRUE
sgSLC12A6_4	SLC12A6	16	chr15	34245741	34245761	TRUE
sgSLC12A6_3	SLC12A6	16	chr15	34252286	34252306	TRUE
sgSLC12A6_2	SLC12A6	16	chr15	34258874	34258894	TRUE
sgNOP10_4	NOP10	0	chr15	34342034	34342054	TRUE
sgNOP10_2	NOP10	0	chr15	34342051	34342071	TRUE
sgNOP10_3	NOP10	16	chr15	34342095	34342115	TRUE
sgNOP10_1	NOP10	16	chr15	34343022	34343042	TRUE
sgNUTM1_4	NUTM1	0	chr15	34348221	34348241	TRUE
sgNUTM1_3	NUTM1	16	chr15	34353819	34353839	TRUE
sgNUTM1_2	NUTM1	0	chr15	34355716	34355736	TRUE
sgNUTM1_1	NUTM1	16	chr15	34356179	34356199	TRUE
sgLPCAT4_2	LPCAT4	16	chr15	34362203	34362223	TRUE
sgLPCAT4_4	LPCAT4	16	chr15	34365151	34365171	TRUE
sgLPCAT4_3	LPCAT4	16	chr15	34365212	34365232	TRUE
sgLPCAT4_1	LPCAT4	0	chr15	34366980	34367000	TRUE
sgGOLGA8B_4	GOLGA8B	16	chr15	34382905	34382925	TRUE
sgGOLGA8A_2	GOLGA8A	0	chr15	34387826	34387846	TRUE
sgGOLGA8A_4	GOLGA8A	16	chr15	34529139	34529159	TRUE
sgGOLGA8B_3	GOLGA8B	16	chr15	34529711	34529731	TRUE
sgGOLGA8A_3	GOLGA8A	16	chr15	34529734	34529754	TRUE
sgGOLGA8B_2	GOLGA8B	16	chr15	34530179	34530199	TRUE
sgGOLGA8A_1	GOLGA8A	16	chr15	34530198	34530218	TRUE
sgGOLGA8B_1	GOLGA8B	16	chr15	34532891	34532911	TRUE
sgGJD2_2	GJD2	16	chr15	34752837	34752857	TRUE
sgGJD2_1	GJD2	0	chr15	34752891	34752911	TRUE
sgGJD2_3	GJD2	0	chr15	34753101	34753121	TRUE
sgGJD2_4	GJD2	0	chr15	34753201	34753221	TRUE
sgACTC1_4	ACTC1	0	chr15	34792444	34792464	TRUE
sgACTC1_3	ACTC1	0	chr15	34793249	34793269	TRUE
sgACTC1_2	ACTC1	0	chr15	34793516	34793536	TRUE
sgACTC1_1	ACTC1	0	chr15	34794700	34794720	TRUE
sgAQR_2	AQR	16	chr15	34886585	34886605	TRUE
sgAQR_4	AQR	0	chr15	34897586	34897606	TRUE
sgAQR_1	AQR	0	chr15	34906694	34906714	TRUE
sgAQR_3	AQR	0	chr15	34927040	34927060	TRUE
sgZNF770_1	ZNF770	16	chr15	34982279	34982299	TRUE
sgZNF770_2	ZNF770	0	chr15	34982391	34982411	TRUE
sgZNF770_3	ZNF770	0	chr15	34982566	34982586	TRUE
sgZNF770_4	ZNF770	0	chr15	34982987	34983007	TRUE
sgNANOG_3	NANOG	0	chr15	35084546	35084566	TRUE
sgNANOG_1	NANOG	16	chr15	35084612	35084632	TRUE
sgNANOG_2	NANOG	0	chr15	35085019	35085039	TRUE
sgDPH6_4	DPH6	16	chr15	35454757	35454777	TRUE
sgDPH6_2	DPH6	0	chr15	35538362	35538382	TRUE
sgDPH6_3	DPH6	16	chr15	35538429	35538449	TRUE
sgDPH6_1	DPH6	16	chr15	35542415	35542435	TRUE
sgC15orf41_4	C15orf41	16	chr15	36579905	36579925	TRUE
sgTPM3_1	TPM3	0	chr15	36613716	36613736	TRUE
sgC15orf41_1	C15orf41	0	chr15	36645240	36645260	TRUE
sgC15orf41_2	C15orf41	0	chr15	36657874	36657894	TRUE
sgC15orf41_3	C15orf41	16	chr15	36692156	36692176	TRUE
sgMEIS2_2	MEIS2	16	chr15	37036929	37036949	TRUE
sgMEIS2_3	MEIS2	0	chr15	37083843	37083863	TRUE
sgMEIS2_1	MEIS2	0	chr15	37093679	37093699	TRUE
sgMEIS2_4	MEIS2	16	chr15	37096384	37096404	TRUE
sgTMCO5A_1	TMCO5A	0	chr15	37936852	37936872	TRUE
sgTMCO5A_4	TMCO5A	0	chr15	37937345	37937365	TRUE
sgTMCO5A_2	TMCO5A	16	chr15	37941177	37941197	TRUE
sgTMCO5A_3	TMCO5A	16	chr15	37941721	37941741	TRUE
sgSPRED1_1	SPRED1	0	chr15	38299422	38299442	TRUE
sgSPRED1_4	SPRED1	0	chr15	38299517	38299537	TRUE
sgSPRED1_2	SPRED1	0	chr15	38349472	38349492	TRUE
sgSPRED1_3	SPRED1	16	chr15	38351079	38351099	TRUE
sgFAM98B_3	FAM98B	0	chr15	38464050	38464070	TRUE
sgFAM98B_1	FAM98B	0	chr15	38473523	38473543	TRUE
sgFAM98B_4	FAM98B	16	chr15	38474232	38474252	TRUE
sgFAM98B_2	FAM98B	0	chr15	38481345	38481365	TRUE
sgRASGRP1_1	RASGRP1	16	chr15	38502394	38502414	TRUE
sgRASGRP1_3	RASGRP1	0	chr15	38516209	38516229	TRUE
sgRASGRP1_2	RASGRP1	16	chr15	38518362	38518382	TRUE
sgRASGRP1_4	RASGRP1	0	chr15	38526331	38526351	TRUE
sgC15orf53_3	C15orf53	16	chr15	38696659	38696679	TRUE
sgC15orf53_1	C15orf53	0	chr15	38696677	38696697	TRUE
sgC15orf53_2	C15orf53	16	chr15	38696721	38696741	TRUE
sgC15orf53_4	C15orf53	0	chr15	38698159	38698179	TRUE
sgC15orf54_3	C15orf54	16	chr15	39252270	39252290	TRUE
sgC15orf54_2	C15orf54	0	chr15	39252291	39252311	TRUE
sgC15orf54_4	C15orf54	16	chr15	39252333	39252353	TRUE
sgC15orf54_1	C15orf54	16	chr15	39252476	39252496	TRUE
sgCKLF_1	CKLF	16	chr15	39270765	39270785	TRUE
sgTHBS1_1	THBS1	0	chr15	39582707	39582727	TRUE
sgTHBS1_2	THBS1	0	chr15	39584041	39584061	TRUE
sgTHBS1_3	THBS1	16	chr15	39589317	39589337	TRUE
sgTHBS1_4	THBS1	0	chr15	39589321	39589341	TRUE
sgFSIP1_1	FSIP1	16	chr15	39739705	39739725	TRUE
sgFSIP1_3	FSIP1	16	chr15	39741889	39741909	TRUE
sgFSIP1_2	FSIP1	16	chr15	39765606	39765626	TRUE
sgFSIP1_4	FSIP1	16	chr15	39776412	39776432	TRUE
sgGPR176_3	GPR176	0	chr15	39801677	39801697	TRUE
sgGPR176_1	GPR176	0	chr15	39801807	39801827	TRUE
sgGPR176_2	GPR176	16	chr15	39801992	39802012	TRUE
sgGPR176_4	GPR176	0	chr15	39807200	39807220	TRUE
sgEIF2AK4_1	EIF2AK4	0	chr15	39943461	39943481	TRUE
sgEIF2AK4_3	EIF2AK4	0	chr15	39967430	39967450	TRUE
sgEIF2AK4_2	EIF2AK4	0	chr15	39976625	39976645	TRUE
sgEIF2AK4_4	EIF2AK4	16	chr15	40001127	40001147	TRUE
sgSRP14_1	SRP14	0	chr15	40036467	40036487	TRUE
sgSRP14_3	SRP14	0	chr15	40038288	40038308	TRUE
sgSRP14_2	SRP14	16	chr15	40038356	40038376	TRUE
sgSRP14_4	SRP14	0	chr15	40038891	40038911	TRUE
sgBMF_1	BMF	0	chr15	40104293	40104313	TRUE
sgBMF_4	BMF	0	chr15	40105791	40105811	TRUE
sgBMF_2	BMF	0	chr15	40105951	40105971	TRUE
sgBMF_3	BMF	16	chr15	40106009	40106029	TRUE
sgBUB1B_4	BUB1B	0	chr15	40176603	40176623	TRUE
sgBUB1B_3	BUB1B	16	chr15	40185554	40185574	TRUE
sgBUB1B_1	BUB1B	16	chr15	40202410	40202430	TRUE
sgBUB1B_2	BUB1B	0	chr15	40206195	40206215	TRUE
sgC15orf56_3	C15orf56	16	chr15	40252475	40252495	TRUE
sgC15orf56_4	C15orf56	16	chr15	40252500	40252520	TRUE
sgC15orf56_1	C15orf56	16	chr15	40252660	40252680	TRUE
sgC15orf56_2	C15orf56	16	chr15	40252711	40252731	TRUE
sgPAK6_2	PAK6	16	chr15	40264953	40264973	TRUE
sgPAK6_4	PAK6	0	chr15	40266040	40266060	TRUE
sgPAK6_3	PAK6	16	chr15	40272475	40272495	TRUE
sgPAK6_1	PAK6	0	chr15	40272590	40272610	TRUE
sgANKRD63_4	ANKRD63	16	chr15	40282128	40282148	TRUE
sgANKRD63_1	ANKRD63	0	chr15	40282238	40282258	TRUE
sgANKRD63_3	ANKRD63	16	chr15	40282433	40282453	TRUE
sgANKRD63_2	ANKRD63	16	chr15	40282493	40282513	TRUE
sgPLCB2_3	PLCB2	0	chr15	40293594	40293614	TRUE
sgPLCB2_4	PLCB2	16	chr15	40294341	40294361	TRUE
sgPLCB2_2	PLCB2	0	chr15	40296795	40296815	TRUE
sgPLCB2_1	PLCB2	16	chr15	40298802	40298822	TRUE
sgINAFM2_3	INAFM2	16	chr15	40324171	40324191	TRUE
sgINAFM2_4	INAFM2	16	chr15	40324207	40324227	TRUE
sgINAFM2_1	INAFM2	16	chr15	40324310	40324330	TRUE
sgINAFM2_2	INAFM2	16	chr15	40324351	40324371	TRUE
sgC15orf52_4	C15orf52	16	chr15	40336635	40336655	TRUE
sgC15orf52_2	C15orf52	16	chr15	40338564	40338584	TRUE
sgC15orf52_3	C15orf52	0	chr15	40338792	40338812	TRUE
sgC15orf52_1	C15orf52	0	chr15	40339495	40339515	TRUE
sgPHGR1_2	PHGR1	16	chr15	40356070	40356090	TRUE
sgPHGR1_3	PHGR1	16	chr15	40356084	40356104	TRUE
sgPHGR1_4	PHGR1	0	chr15	40356097	40356117	TRUE
sgPHGR1_1	PHGR1	0	chr15	40356155	40356175	TRUE
sgDISP2_4	DISP2	16	chr15	40358421	40358441	TRUE
sgDISP2_2	DISP2	0	chr15	40365149	40365169	TRUE
sgDISP2_3	DISP2	0	chr15	40367897	40367917	TRUE
sgDISP2_1	DISP2	16	chr15	40368347	40368367	TRUE
sgKNSTRN_4	KNSTRN	16	chr15	40382913	40382933	TRUE
sgKNSTRN_2	KNSTRN	0	chr15	40382950	40382970	TRUE
sgKNSTRN_3	KNSTRN	16	chr15	40383246	40383266	TRUE
sgKNSTRN_1	KNSTRN	16	chr15	40386380	40386400	TRUE
sgIVD_4	IVD	16	chr15	40405916	40405936	TRUE
sgIVD_1	IVD	16	chr15	40407649	40407669	TRUE
sgIVD_2	IVD	16	chr15	40407965	40407985	TRUE
sgIVD_3	IVD	0	chr15	40410776	40410796	TRUE
sgBAHD1_3	BAHD1	16	chr15	40458929	40458949	TRUE
sgBAHD1_2	BAHD1	0	chr15	40459220	40459240	TRUE
sgBAHD1_1	BAHD1	16	chr15	40459547	40459567	TRUE
sgBAHD1_4	BAHD1	16	chr15	40459833	40459853	TRUE
sgCHST14_4	CHST14	0	chr15	40471506	40471526	TRUE
sgCHST14_2	CHST14	16	chr15	40471639	40471659	TRUE
sgCHST14_1	CHST14	16	chr15	40471819	40471839	TRUE
sgCHST14_3	CHST14	16	chr15	40471881	40471901	TRUE
sgC15orf57_1	C15orf57	16	chr15	40562774	40562794	TRUE
sgC15orf57_3	C15orf57	0	chr15	40562786	40562806	TRUE
sgC15orf57_2	C15orf57	0	chr15	40562890	40562910	TRUE
sgC15orf57_4	C15orf57	0	chr15	40562923	40562943	TRUE
sgRPUSD2_1	RPUSD2	0	chr15	40569728	40569748	TRUE
sgRPUSD2_3	RPUSD2	16	chr15	40569895	40569915	TRUE
sgRPUSD2_2	RPUSD2	0	chr15	40571791	40571811	TRUE
sgRPUSD2_4	RPUSD2	16	chr15	40573631	40573651	TRUE
sgCASC5_4	CASC5	0	chr15	40621419	40621439	TRUE
sgCASC5_2	CASC5	0	chr15	40622269	40622289	TRUE
sgCASC5_1	CASC5	0	chr15	40622763	40622783	TRUE
sgCASC5_3	CASC5	0	chr15	40623225	40623245	TRUE
sgRAD51_4	RAD51	16	chr15	40706214	40706234	TRUE
sgRAD51_3	RAD51	0	chr15	40709055	40709075	TRUE
sgRAD51_2	RAD51	0	chr15	40718799	40718819	TRUE
sgRAD51_1	RAD51	16	chr15	40728809	40728829	TRUE
sgRMDN3_4	RMDN3	16	chr15	40744137	40744157	TRUE
sgRMDN3_2	RMDN3	16	chr15	40745243	40745263	TRUE
sgRMDN3_1	RMDN3	16	chr15	40751536	40751556	TRUE
sgRMDN3_3	RMDN3	16	chr15	40754608	40754628	TRUE
sgGCHFR_2	GCHFR	0	chr15	40764195	40764215	TRUE
sgGCHFR_3	GCHFR	0	chr15	40765827	40765847	TRUE
sgGCHFR_4	GCHFR	0	chr15	40765841	40765861	TRUE
sgGCHFR_1	GCHFR	16	chr15	40767254	40767274	TRUE
sgC15orf62_2	C15orf62	16	chr15	40770624	40770644	TRUE
sgC15orf62_4	C15orf62	0	chr15	40770647	40770667	TRUE
sgC15orf62_3	C15orf62	16	chr15	40770742	40770762	TRUE
sgC15orf62_1	C15orf62	16	chr15	40770821	40770841	TRUE
sgDNAJC17_1	DNAJC17	16	chr15	40775071	40775091	TRUE
sgDNAJC17_4	DNAJC17	16	chr15	40776206	40776226	TRUE
sgDNAJC17_2	DNAJC17	16	chr15	40776622	40776642	TRUE
sgDNAJC17_3	DNAJC17	16	chr15	40779298	40779318	TRUE
sgZFYVE19_4	ZFYVE19	0	chr15	40809116	40809136	TRUE
sgZFYVE19_1	ZFYVE19	0	chr15	40809208	40809228	TRUE
sgZFYVE19_3	ZFYVE19	0	chr15	40810112	40810132	TRUE
sgZFYVE19_2	ZFYVE19	0	chr15	40812735	40812755	TRUE
sgPPP1R14D_4	PPP1R14D	0	chr15	40816221	40816241	TRUE
sgPPP1R14D_3	PPP1R14D	16	chr15	40828454	40828474	TRUE
sgPPP1R14D_2	PPP1R14D	16	chr15	40828495	40828515	TRUE
sgPPP1R14D_1	PPP1R14D	0	chr15	40828566	40828586	TRUE
sgSPINT1_2	SPINT1	0	chr15	40844704	40844724	TRUE
sgSPINT1_4	SPINT1	0	chr15	40844962	40844982	TRUE
sgSPINT1_1	SPINT1	0	chr15	40853498	40853518	TRUE
sgSPINT1_3	SPINT1	0	chr15	40853715	40853735	TRUE
sgRHOV_3	RHOV	0	chr15	40873313	40873333	TRUE
sgRHOV_1	RHOV	0	chr15	40873439	40873459	TRUE
sgRHOV_2	RHOV	0	chr15	40873483	40873503	TRUE
sgRHOV_4	RHOV	0	chr15	40873918	40873938	TRUE
sgVPS18_2	VPS18	0	chr15	40898922	40898942	TRUE
sgVPS18_4	VPS18	16	chr15	40899460	40899480	TRUE
sgVPS18_1	VPS18	0	chr15	40900050	40900070	TRUE
sgVPS18_3	VPS18	0	chr15	40900649	40900669	TRUE
sgDLL4_3	DLL4	16	chr15	40930022	40930042	TRUE
sgDLL4_1	DLL4	0	chr15	40931673	40931693	TRUE
sgDLL4_4	DLL4	0	chr15	40932182	40932202	TRUE
sgDLL4_2	DLL4	16	chr15	40935108	40935128	TRUE
sgCHAC1_1	CHAC1	0	chr15	40953663	40953683	TRUE
sgCHAC1_4	CHAC1	16	chr15	40953729	40953749	TRUE
sgCHAC1_2	CHAC1	0	chr15	40953779	40953799	TRUE
sgCHAC1_3	CHAC1	0	chr15	40955387	40955407	TRUE
sgINO80_4	INO80	16	chr15	41048234	41048254	TRUE
sgINO80_2	INO80	16	chr15	41056630	41056650	TRUE
sgINO80_1	INO80	16	chr15	41074408	41074428	TRUE
sgINO80_3	INO80	16	chr15	41081022	41081042	TRUE
sgFAM92A1_3	FAM92A1	0	chr15	41163401	41163421	TRUE
sgEXD1_3	EXD1	16	chr15	41184496	41184516	TRUE
sgEXD1_1	EXD1	0	chr15	41190036	41190056	TRUE
sgEXD1_2	EXD1	16	chr15	41195777	41195797	TRUE
sgEXD1_4	EXD1	16	chr15	41195973	41195993	TRUE
sgCHP1_2	CHP1	0	chr15	41231406	41231426	TRUE
sgCHP1_4	CHP1	16	chr15	41243674	41243694	TRUE
sgCHP1_1	CHP1	0	chr15	41256936	41256956	TRUE
sgCHP1_3	CHP1	16	chr15	41256986	41257006	TRUE
sgOIP5_2	OIP5	0	chr15	41331930	41331950	TRUE
sgOIP5_3	OIP5	16	chr15	41332258	41332278	TRUE
sgOIP5_4	OIP5	0	chr15	41332453	41332473	TRUE
sgOIP5_1	OIP5	0	chr15	41332497	41332517	TRUE
sgNUSAP1_2	NUSAP1	0	chr15	41342392	41342412	TRUE
sgNUSAP1_1	NUSAP1	0	chr15	41349205	41349225	TRUE
sgNUSAP1_3	NUSAP1	0	chr15	41356086	41356106	TRUE
sgNUSAP1_4	NUSAP1	16	chr15	41365515	41365535	TRUE
sgNDUFAF1_4	NDUFAF1	0	chr15	41394988	41395008	TRUE
sgNDUFAF1_2	NDUFAF1	16	chr15	41396520	41396540	TRUE
sgNDUFAF1_3	NDUFAF1	16	chr15	41396676	41396696	TRUE
sgNDUFAF1_1	NDUFAF1	0	chr15	41396970	41396990	TRUE
sgRTF1_4	RTF1	16	chr15	41417259	41417279	TRUE
sgRTF1_2	RTF1	0	chr15	41466142	41466162	TRUE
sgRTF1_3	RTF1	0	chr15	41471222	41471242	TRUE
sgRTF1_1	RTF1	0	chr15	41474650	41474670	TRUE
sgITPKA_2	ITPKA	16	chr15	41494319	41494339	TRUE
sgITPKA_4	ITPKA	0	chr15	41494390	41494410	TRUE
sgITPKA_3	ITPKA	16	chr15	41501632	41501652	TRUE
sgITPKA_1	ITPKA	0	chr15	41501988	41502008	TRUE
sgLTK_4	LTK	0	chr15	41507175	41507195	TRUE
sgLTK_2	LTK	16	chr15	41508209	41508229	TRUE
sgLTK_1	LTK	0	chr15	41511808	41511828	TRUE
sgLTK_3	LTK	0	chr15	41512972	41512992	TRUE
sgRPAP1_2	RPAP1	0	chr15	41522794	41522814	TRUE
sgRPAP1_1	RPAP1	16	chr15	41523339	41523359	TRUE
sgRPAP1_3	RPAP1	0	chr15	41526964	41526984	TRUE
sgRPAP1_4	RPAP1	16	chr15	41535579	41535599	TRUE
sgTCEB1_4	TCEB1	0	chr15	41557081	41557101	TRUE
sgTCEB1_2	TCEB1	16	chr15	41557293	41557313	TRUE
sgTYRO3_2	TYRO3	16	chr15	41564256	41564276	TRUE
sgTYRO3_4	TYRO3	0	chr15	41567469	41567489	TRUE
sgTYRO3_1	TYRO3	0	chr15	41570312	41570332	TRUE
sgTYRO3_3	TYRO3	0	chr15	41571653	41571673	TRUE
sgMGA_3	MGA	0	chr15	41696112	41696132	TRUE
sgMGA_4	MGA	16	chr15	41727377	41727397	TRUE
sgMGA_2	MGA	0	chr15	41736351	41736371	TRUE
sgMGA_1	MGA	16	chr15	41748705	41748725	TRUE
sgMAPKBP1_1	MAPKBP1	0	chr15	41813755	41813775	TRUE
sgMAPKBP1_3	MAPKBP1	0	chr15	41815778	41815798	TRUE
sgMAPKBP1_4	MAPKBP1	0	chr15	41817631	41817651	TRUE
sgMAPKBP1_2	MAPKBP1	0	chr15	41818884	41818904	TRUE
sgJMJD7_1	JMJD7	16	chr15	41834829	41834849	TRUE
sgJMJD7_2	JMJD7	0	chr15	41834959	41834979	TRUE
sgJMJD7-PLA2G4B_3	JMJD7-PLA2G4B	16	chr15	41835011	41835031	TRUE
sgJMJD7_4	JMJD7	0	chr15	41835018	41835038	TRUE
sgJMJD7_3	JMJD7	0	chr15	41836161	41836181	TRUE
sgJMJD7-PLA2G4B_1	JMJD7-PLA2G4B	16	chr15	41840827	41840847	TRUE
sgPLA2G4B_3	PLA2G4B	0	chr15	41840832	41840852	TRUE
sgJMJD7-PLA2G4B_4	JMJD7-PLA2G4B	16	chr15	41844476	41844496	TRUE
sgPLA2G4B_2	PLA2G4B	16	chr15	41844477	41844497	TRUE
sgPLA2G4B_1	PLA2G4B	0	chr15	41845210	41845230	TRUE
sgJMJD7-PLA2G4B_2	JMJD7-PLA2G4B	0	chr15	41845214	41845234	TRUE
sgPLA2G4B_4	PLA2G4B	0	chr15	41845707	41845727	TRUE
sgSPTBN5_2	SPTBN5	16	chr15	41867576	41867596	TRUE
sgSPTBN5_4	SPTBN5	16	chr15	41870259	41870279	TRUE
sgSPTBN5_3	SPTBN5	0	chr15	41880259	41880279	TRUE
sgSPTBN5_1	SPTBN5	0	chr15	41882416	41882436	TRUE
sgEHD4_3	EHD4	16	chr15	41909729	41909749	TRUE
sgEHD4_1	EHD4	16	chr15	41919222	41919242	TRUE
sgEHD4_4	EHD4	16	chr15	41919455	41919475	TRUE
sgEHD4_2	EHD4	0	chr15	41953820	41953840	TRUE
sgPLA2G4E_3	PLA2G4E	0	chr15	41999543	41999563	TRUE
sgPLA2G4E_4	PLA2G4E	0	chr15	42005996	42006016	TRUE
sgPLA2G4E_2	PLA2G4E	16	chr15	42007771	42007791	TRUE
sgPLA2G4E_1	PLA2G4E	0	chr15	42050513	42050533	TRUE
sgPLA2G4D_4	PLA2G4D	0	chr15	42079564	42079584	TRUE
sgPLA2G4D_2	PLA2G4D	0	chr15	42079729	42079749	TRUE
sgPLA2G4D_3	PLA2G4D	16	chr15	42086317	42086337	TRUE
sgPLA2G4D_1	PLA2G4D	0	chr15	42087401	42087421	TRUE
sgPLA2G4F_1	PLA2G4F	16	chr15	42146142	42146162	TRUE
sgPLA2G4F_4	PLA2G4F	0	chr15	42147217	42147237	TRUE
sgPLA2G4F_2	PLA2G4F	0	chr15	42152683	42152703	TRUE
sgPLA2G4F_3	PLA2G4F	16	chr15	42155531	42155551	TRUE
sgVPS39_3	VPS39	16	chr15	42169726	42169746	TRUE
sgVPS39_2	VPS39	0	chr15	42178516	42178536	TRUE
sgVPS39_4	VPS39	0	chr15	42187824	42187844	TRUE
sgVPS39_1	VPS39	0	chr15	42191132	42191152	TRUE
sgTMEM87A_3	TMEM87A	0	chr15	42233206	42233226	TRUE
sgTMEM87A_2	TMEM87A	0	chr15	42236337	42236357	TRUE
sgTMEM87A_4	TMEM87A	16	chr15	42237468	42237488	TRUE
sgTMEM87A_1	TMEM87A	16	chr15	42273257	42273277	TRUE
sgGANC_3	GANC	16	chr15	42297652	42297672	TRUE
sgGANC_2	GANC	16	chr15	42310301	42310321	TRUE
sgGANC_1	GANC	0	chr15	42321893	42321913	TRUE
sgGANC_4	GANC	16	chr15	42329351	42329371	TRUE
sgCAPN3_2	CAPN3	16	chr15	42384501	42384521	TRUE
sgCAPN3_4	CAPN3	0	chr15	42386248	42386268	TRUE
sgCAPN3_3	CAPN3	0	chr15	42392691	42392711	TRUE
sgCAPN3_1	CAPN3	16	chr15	42399546	42399566	TRUE
sgZNF106_3	ZNF106	16	chr15	42442356	42442376	TRUE
sgZNF106_2	ZNF106	16	chr15	42449869	42449889	TRUE
sgZNF106_4	ZNF106	0	chr15	42450192	42450212	TRUE
sgZNF106_1	ZNF106	16	chr15	42451897	42451917	TRUE
sgSNAP23_4	SNAP23	16	chr15	42512981	42513001	TRUE
sgSNAP23_2	SNAP23	0	chr15	42515308	42515328	TRUE
sgSNAP23_3	SNAP23	0	chr15	42528283	42528303	TRUE
sgSNAP23_1	SNAP23	0	chr15	42528332	42528352	TRUE
sgLRRC57_1	LRRC57	16	chr15	42547304	42547324	TRUE
sgLRRC57_4	LRRC57	0	chr15	42547358	42547378	TRUE
sgLRRC57_2	LRRC57	0	chr15	42548144	42548164	TRUE
sgLRRC57_3	LRRC57	16	chr15	42548363	42548383	TRUE
sgHAUS2_1	HAUS2	16	chr15	42548938	42548958	TRUE
sgHAUS2_3	HAUS2	0	chr15	42559326	42559346	TRUE
sgHAUS2_4	HAUS2	16	chr15	42561339	42561359	TRUE
sgHAUS2_2	HAUS2	0	chr15	42561381	42561401	TRUE
sgMYL12B_1	MYL12B	16	chr15	42572000	42572020	TRUE
sgSTARD9_1	STARD9	0	chr15	42669222	42669242	TRUE
sgSTARD9_4	STARD9	16	chr15	42685428	42685448	TRUE
sgSTARD9_2	STARD9	0	chr15	42689115	42689135	TRUE
sgSTARD9_3	STARD9	0	chr15	42690653	42690673	TRUE
sgCDAN1_4	CDAN1	0	chr15	42729821	42729841	TRUE
sgCDAN1_3	CDAN1	0	chr15	42731705	42731725	TRUE
sgCDAN1_2	CDAN1	0	chr15	42735125	42735145	TRUE
sgCDAN1_1	CDAN1	16	chr15	42735628	42735648	TRUE
sgTTBK2_4	TTBK2	16	chr15	42753036	42753056	TRUE
sgTTBK2_3	TTBK2	16	chr15	42775137	42775157	TRUE
sgTTBK2_1	TTBK2	0	chr15	42777106	42777126	TRUE
sgTTBK2_2	TTBK2	16	chr15	42840377	42840397	TRUE
sgUBR1_2	UBR1	16	chr15	43021287	43021307	TRUE
sgUBR1_3	UBR1	0	chr15	43032562	43032582	TRUE
sgUBR1_1	UBR1	16	chr15	43043298	43043318	TRUE
sgUBR1_4	UBR1	0	chr15	43067957	43067977	TRUE
sgTMEM62_4	TMEM62	0	chr15	43135565	43135585	TRUE
sgTMEM62_1	TMEM62	16	chr15	43146548	43146568	TRUE
sgTMEM62_2	TMEM62	0	chr15	43148858	43148878	TRUE
sgTMEM62_3	TMEM62	0	chr15	43149130	43149150	TRUE
sgCCNDBP1_2	CCNDBP1	16	chr15	43185841	43185861	TRUE
sgCCNDBP1_3	CCNDBP1	16	chr15	43186187	43186207	TRUE
sgCCNDBP1_1	CCNDBP1	0	chr15	43190377	43190397	TRUE
sgCCNDBP1_4	CCNDBP1	0	chr15	43191499	43191519	TRUE
sgEPB42_1	EPB42	0	chr15	43208728	43208748	TRUE
sgEPB42_3	EPB42	16	chr15	43209369	43209389	TRUE
sgEPB42_4	EPB42	16	chr15	43210434	43210454	TRUE
sgEPB42_2	EPB42	0	chr15	43216307	43216327	TRUE
sgTGM5_1	TGM5	16	chr15	43240891	43240911	TRUE
sgTGM5_2	TGM5	16	chr15	43252878	43252898	TRUE
sgTGM5_3	TGM5	16	chr15	43260088	43260108	TRUE
sgTGM5_4	TGM5	0	chr15	43260144	43260164	TRUE
sgATP5H_2	ATP5H	16	chr15	43268121	43268141	TRUE
sgTGM7_1	TGM7	16	chr15	43281916	43281936	TRUE
sgTGM7_4	TGM7	0	chr15	43287275	43287295	TRUE
sgTGM7_3	TGM7	16	chr15	43287603	43287623	TRUE
sgTGM7_2	TGM7	16	chr15	43292747	43292767	TRUE
sgLCMT2_2	LCMT2	0	chr15	43329480	43329500	TRUE
sgLCMT2_1	LCMT2	0	chr15	43329848	43329868	TRUE
sgLCMT2_4	LCMT2	16	chr15	43330068	43330088	TRUE
sgLCMT2_3	LCMT2	0	chr15	43330320	43330340	TRUE
sgADAL_1	ADAL	16	chr15	43335709	43335729	TRUE
sgADAL_2	ADAL	16	chr15	43335779	43335799	TRUE
sgADAL_4	ADAL	0	chr15	43343011	43343031	TRUE
sgADAL_3	ADAL	0	chr15	43345899	43345919	TRUE
sgZSCAN29_2	ZSCAN29	16	chr15	43363961	43363981	TRUE
sgZSCAN29_1	ZSCAN29	16	chr15	43366391	43366411	TRUE
sgZSCAN29_3	ZSCAN29	0	chr15	43366542	43366562	TRUE
sgZSCAN29_4	ZSCAN29	16	chr15	43366785	43366805	TRUE
sgTUBGCP4_3	TUBGCP4	0	chr15	43376188	43376208	TRUE
sgTUBGCP4_4	TUBGCP4	16	chr15	43377866	43377886	TRUE
sgTUBGCP4_2	TUBGCP4	0	chr15	43383382	43383402	TRUE
sgTUBGCP4_1	TUBGCP4	0	chr15	43397285	43397305	TRUE
sgTP53BP1_3	TP53BP1	0	chr15	43428108	43428128	TRUE
sgTP53BP1_1	TP53BP1	16	chr15	43432565	43432585	TRUE
sgTP53BP1_2	TP53BP1	0	chr15	43456412	43456432	TRUE
sgTP53BP1_4	TP53BP1	16	chr15	43492055	43492075	TRUE
sgMAP1A_2	MAP1A	16	chr15	43523620	43523640	TRUE
sgMAP1A_1	MAP1A	0	chr15	43525016	43525036	TRUE
